ID,DATE,PEAK_CURRENT,CHI_SQUARED,NUMBER_OF_SENSORS,HIT_GROUND,DISCHARGES,LAND_COVER,REL_HUMIDITY,AVG_REL_HUMIDITY_1_DAY,AVG_REL_HUMIDITY_3_DAY,AVG_REL_HUMIDITY_5_DAY,AVG_REL_HUMIDITY_10_DAY,AVG_REL_HUMIDITY_15_DAY,TEMPERATURE,AVG_TEMPERATURE_1_DAY,AVG_TEMPERATURE_3_DAY,AVG_TEMPERATURE_5_DAY,AVG_TEMPERATURE_10_DAY,AVG_TEMPERATURE_15_DAY,RAIN,SUM_RAIN_1_DAY,SUM_RAIN_3_DAY,SUM_RAIN_5_DAY,SUM_RAIN_10_DAY,SUM_RAIN_15_DAY,SOLAR_IRRADIANCE,SUM_SOLAR_IRRADIANCE_1_DAY,SUM_SOLAR_IRRADIANCE_3_DAY,SUM_SOLAR_IRRADIANCE_5_DAY,SUM_SOLAR_IRRADIANCE_10_DAY,SUM_SOLAR_IRRADIANCE_15_DAY,WIND,SUM_WIND_1_DAY,SUM_WIND_3_DAY,SUM_WIND_5_DAY,SUM_WIND_10_DAY,SUM_WIND_15_DAY
1140594,2018-07-11T16:48:46.290871Z,-8.029,0.1,2,True,2,224,80.0,54.75,53.84722222222222,59.00416666666667,59.5875,62.59583333333333,22.6,24.92916666666667,25.40555555555555,25.096249999999998,24.766249999999992,24.353194444444437,0.5,1.1,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,78.0,12837.0,42276.0,72677.0,153356.0,225240.0,4.1,107.40000000000002,324.09999999999985,593.1999999999997,1249.8,1904.3000000000027
1152602,2018-07-16T07:07:24.980283Z,-16.132,0.7,4,True,1,221,97.0,68.91666666666667,60.208333333333336,62.895833333333336,64.59375,65.43472222222222,18.1,24.768749999999997,24.252083333333335,23.423333333333332,23.22145833333335,23.105138888888884,16.8,17.0,17.0,17.5,21.400000000000002,21.400000000000002,13.0,14970.0,43549.0,73053.0,153529.0,231568.0,3.4,114.80000000000007,264.9999999999999,465.19999999999993,974.8,1492.1000000000001
1157933,2018-07-16T09:18:56.338519Z,13.8565,1.6,2,True,1,221,98.0,67.41666666666667,57.604166666666664,59.516666666666666,62.733333333333334,63.86944444444445,17.6,26.370833333333334,26.459027777777763,25.482083333333353,25.173958333333335,24.9570833333333,6.1,18.9,18.9,19.0,20.7,28.299999999999997,6.0,12864.0,41426.0,66972.0,130845.0,203875.0,2.7,107.5,284.6000000000001,487.20000000000005,883.4999999999987,1401.9000000000017
1161869,2018-07-16T10:34:25.922565Z,23.643,2.7,4,True,1,223,99.0,71.02083333333333,58.86805555555556,60.145833333333336,63.00833333333333,64.11805555555556,17.5,25.55208333333333,26.187499999999986,25.335000000000015,25.124791666666667,24.91069444444442,2.9,30.199999999999996,30.199999999999996,30.299999999999997,32.0,39.599999999999994,10.0,10283.0,38880.0,64416.0,128768.0,201236.0,1.5,107.79999999999998,285.00000000000017,483.80000000000007,885.1999999999988,1402.7000000000014
1169883,2018-07-20T18:05:30.709434Z,101.362,0.3,4,True,1,224,82.0,53.666666666666664,52.916666666666664,55.425,52.40833333333333,51.99166666666667,22.8,25.327083333333324,25.392361111111114,24.573333333333334,25.15625,25.281111111111112,1.6,2.0,2.0,12.599999999999998,13.899999999999999,13.899999999999999,11.0,15396.0,47322.0,75710.0,153301.0,234305.0,6.2,149.99999999999997,493.3000000000001,779.9999999999995,1551.7999999999995,2256.0000000000014
1170016,2018-07-20T18:16:27.408865Z,-9.6755,0.5,4,True,4,111,71.0,62.375,65.40277777777777,63.74166666666667,61.53958333333333,60.605555555555554,25.8,24.61041666666667,24.41319444444445,24.150416666666658,24.598749999999992,24.778888888888904,1.1,1.1,1.7000000000000002,3.4000000000000004,4.1000000000000005,4.1000000000000005,,,,,,,,,,,,
1170403,2018-07-20T19:02:44.527351Z,100.659,1.2,4,True,2,221,80.0,66.83333333333333,63.083333333333336,57.80416666666667,58.733333333333334,56.956944444444446,22.3,24.375000000000004,24.862499999999997,24.705833333333324,24.88125,25.05847222222224,0.3,1.5,1.5999999999999999,1.5999999999999999,5.599999999999999,6.099999999999999,11.0,13344.0,43771.0,76190.0,150112.0,227779.0,,,,,,
1180970,2018-07-22T12:38:40.468444Z,-5.994,0.7,2,True,1,224,68.0,66.39583333333333,67.14583333333333,69.66666666666667,66.45625,67.6625,24.7,24.475000000000005,24.998611111111103,24.99583333333332,25.321875,25.422222222222242,0.0,0.0,0.0,0.0,1.1,1.1,259.0,10265.0,35766.0,66137.0,138322.0,214704.0,3.8,93.8,264.9,440.40000000000003,918.5000000000006,1385.3999999999983
1181093,2018-07-22T12:43:27.108115Z,-5.217,2.1,3,True,1,113,78.0,72.60416666666667,71.43055555555556,72.43333333333334,68.3125,68.68055555555556,23.3,22.993749999999995,23.71875,23.880416666666658,24.321041666666645,24.55986111111113,1.1,1.1,1.3,1.3,6.300000000000001,6.300000000000001,118.0,9466.0,34666.0,65421.0,134232.0,208394.0,5.2,80.89999999999999,219.39999999999992,356.1,742.4000000000002,1172.8999999999994
1183820,2018-07-24T13:44:28.878057Z,45.88,0.9,5,True,2,111,69.0,69.54166666666667,77.58333333333333,73.52083333333333,70.34791666666666,67.90833333333333,26.7,25.862500000000008,22.50902777777777,23.452499999999993,23.936041666666675,24.274166666666716,0.1,0.1,14.899999999999999,15.399999999999999,56.20000000000001,56.20000000000001,17.0,14167.0,33229.0,60181.0,128940.0,200844.0,,,,,,
