ID,DATE,PEAK_CURRENT,CHI_SQUARED,NUMBER_OF_SENSORS,HIT_GROUND,DISCHARGES,LAND_COVER,REL_HUMIDITY,AVG_REL_HUMIDITY_1_DAY,AVG_REL_HUMIDITY_3_DAY,AVG_REL_HUMIDITY_5_DAY,AVG_REL_HUMIDITY_10_DAY,AVG_REL_HUMIDITY_15_DAY,TEMPERATURE,AVG_TEMPERATURE_1_DAY,AVG_TEMPERATURE_3_DAY,AVG_TEMPERATURE_5_DAY,AVG_TEMPERATURE_10_DAY,AVG_TEMPERATURE_15_DAY,RAIN,SUM_RAIN_1_DAY,SUM_RAIN_3_DAY,SUM_RAIN_5_DAY,SUM_RAIN_10_DAY,SUM_RAIN_15_DAY,SOLAR_IRRADIANCE,SUM_SOLAR_IRRADIANCE_1_DAY,SUM_SOLAR_IRRADIANCE_3_DAY,SUM_SOLAR_IRRADIANCE_5_DAY,SUM_SOLAR_IRRADIANCE_10_DAY,SUM_SOLAR_IRRADIANCE_15_DAY,WIND,SUM_WIND_1_DAY,SUM_WIND_3_DAY,SUM_WIND_5_DAY,SUM_WIND_10_DAY,SUM_WIND_15_DAY
773399,2019-07-14T11:51:30.518547Z,-14.393,0.8,3,True,4,221,79.0,54.208333333333336,53.6875,59.1625,53.635416666666664,50.34166666666667,18.3,24.23125,23.859027777777772,22.169166666666673,22.77520833333333,22.9640277777778,0.5,1.2,1.2,4.6,21.900000000000006,21.900000000000006,,,,,,,,,,,,
773096,2019-07-14T10:04:12.072161Z,-11.9325,0.8,4,True,2,221,95.0,70.66666666666667,69.52083333333333,66.31666666666666,65.65416666666667,58.74444444444445,20.5,23.870833333333323,24.749305555555566,23.865000000000013,24.25562499999996,24.876388888888872,8.4,8.4,8.4,8.4,25.799999999999997,25.799999999999997,,,,,,,,,,,,
772753,2019-07-14T07:41:42.100393Z,-6.1235,1.8,2,True,10,113,81.0,60.75,49.52777777777778,51.3375,55.42916666666667,52.37083333333333,20.4,25.5,27.43680555555556,25.79916666666666,25.760208333333345,26.30402777777779,0.1,0.1,0.1,0.1,18.400000000000006,18.400000000000006,71.0,12711.0,46126.0,78621.0,145620.0,231473.0,,,,,,
773113,2019-07-14T10:11:58.327532Z,-39.516,0.5,3,True,1,230,97.0,61.916666666666664,43.604166666666664,52.55833333333333,49.85208333333333,45.733333333333334,12.3,19.364583333333336,21.396527777777784,19.496249999999996,19.87354166666666,20.634027777777774,7.9,23.200000000000003,23.200000000000003,23.200000000000003,38.1,38.9,45.0,10717.0,45244.0,75611.0,145174.0,229925.0,4.0,197.5,676.4999999999997,1011.8999999999994,2188.000000000002,3151.600000000004
773019,2019-07-14T09:15:55.577147Z,-7.9365,4.6,2,True,1,221,100.0,65.95833333333333,56.03472222222222,67.2,62.83958333333333,57.3125,10.5,15.229166666666671,15.295833333333324,13.09875,13.243749999999988,13.879305555555554,0.3,0.3,0.3,14.700000000000001,29.600000000000005,49.49999999999999,72.0,13735.0,47621.0,72753.0,144623.0,219836.0,1.6,75.39999999999999,434.70000000000005,689.2000000000006,1438.9999999999989,1979.2999999999997
773537,2019-07-14T13:06:48.471930Z,-20.7755,1.0,4,True,2,223,78.0,65.0,66.27777777777777,68.48333333333333,70.37708333333333,71.22777777777777,21.9,25.17291666666667,25.672916666666666,24.93500000000002,25.25312499999998,25.281527777777754,0.4,0.4,0.4,9.3,9.8,9.8,15.0,12619.0,44146.0,73741.0,130953.0,208051.0,2.5,110.59999999999998,339.20000000000005,563.4999999999998,1094.9999999999993,1553.6000000000008
773185,2019-07-14T10:36:48.564123Z,-7.511,1.7,4,True,1,115,100.0,71.72916666666667,69.99305555555556,66.45,65.78541666666666,58.86388888888889,17.3,23.612499999999994,24.65000000000001,23.842083333333346,24.22812499999996,24.847916666666652,20.3,28.700000000000003,28.700000000000003,28.700000000000003,46.099999999999994,46.099999999999994,,,,,,,,,,,,
773344,2019-07-14T11:33:09.377256Z,5.1615,1.1,2,True,1,224,95.0,67.14583333333333,62.09722222222222,60.75,61.4125,57.205555555555556,17.3,22.291666666666657,23.759027777777778,23.17666666666667,23.409791666666656,23.847083333333334,18.3,23.1,23.1,23.1,32.0,32.0,,,,,,,,,,,,
773624,2019-07-14T13:28:11.967053Z,3.9035,1.2,2,True,1,221,99.0,65.1875,58.28472222222222,58.833333333333336,61.66041666666667,57.15277777777778,18.7,23.92708333333334,25.44583333333332,24.729999999999997,24.83104166666667,25.288333333333338,0.7,11.899999999999999,11.899999999999999,11.899999999999999,23.099999999999998,23.099999999999998,56.0,9625.0,42268.0,73587.0,137520.0,219061.0,0.6,48.50000000000001,152.90000000000003,240.30000000000007,529.4000000000007,797.6
773169,2019-07-14T10:34:09.517711Z,-5.476,5.1,2,True,1,221,100.0,71.72916666666667,69.99305555555556,66.45,65.78541666666666,58.86388888888889,17.3,23.612499999999994,24.65000000000001,23.842083333333346,24.22812499999996,24.847916666666652,20.3,28.700000000000003,28.700000000000003,28.700000000000003,46.099999999999994,46.099999999999994,,,,,,,,,,,,
773399,2019-07-14T11:51:30.518547Z,-14.393,0.8,3,True,4,221,79.0,54.208333333333336,53.6875,59.1625,53.635416666666664,50.34166666666667,18.3,24.23125,23.859027777777772,22.169166666666673,22.77520833333333,22.9640277777778,0.5,1.2,1.2,4.6,21.900000000000006,21.900000000000006,,,,,,,,,,,,
773096,2019-07-14T10:04:12.072161Z,-11.9325,0.8,4,True,2,221,95.0,70.66666666666667,69.52083333333333,66.31666666666666,65.65416666666667,58.74444444444445,20.5,23.870833333333323,24.749305555555566,23.865000000000013,24.25562499999996,24.876388888888872,8.4,8.4,8.4,8.4,25.799999999999997,25.799999999999997,,,,,,,,,,,,
772753,2019-07-14T07:41:42.100393Z,-6.1235,1.8,2,True,10,113,81.0,60.75,49.52777777777778,51.3375,55.42916666666667,52.37083333333333,20.4,25.5,27.43680555555556,25.79916666666666,25.760208333333345,26.30402777777779,0.1,0.1,0.1,0.1,18.400000000000006,18.400000000000006,71.0,12711.0,46126.0,78621.0,145620.0,231473.0,,,,,,
773113,2019-07-14T10:11:58.327532Z,-39.516,0.5,3,True,1,230,97.0,61.916666666666664,43.604166666666664,52.55833333333333,49.85208333333333,45.733333333333334,12.3,19.364583333333336,21.396527777777784,19.496249999999996,19.87354166666666,20.634027777777774,7.9,23.200000000000003,23.200000000000003,23.200000000000003,38.1,38.9,45.0,10717.0,45244.0,75611.0,145174.0,229925.0,4.0,197.5,676.4999999999997,1011.8999999999994,2188.000000000002,3151.600000000004
773019,2019-07-14T09:15:55.577147Z,-7.9365,4.6,2,True,1,221,100.0,65.95833333333333,56.03472222222222,67.2,62.83958333333333,57.3125,10.5,15.229166666666671,15.295833333333324,13.09875,13.243749999999988,13.879305555555554,0.3,0.3,0.3,14.700000000000001,29.600000000000005,49.49999999999999,72.0,13735.0,47621.0,72753.0,144623.0,219836.0,1.6,75.39999999999999,434.70000000000005,689.2000000000006,1438.9999999999989,1979.2999999999997
773537,2019-07-14T13:06:48.471930Z,-20.7755,1.0,4,True,2,223,78.0,65.0,66.27777777777777,68.48333333333333,70.37708333333333,71.22777777777777,21.9,25.17291666666667,25.672916666666666,24.93500000000002,25.25312499999998,25.281527777777754,0.4,0.4,0.4,9.3,9.8,9.8,15.0,12619.0,44146.0,73741.0,130953.0,208051.0,2.5,110.59999999999998,339.20000000000005,563.4999999999998,1094.9999999999993,1553.6000000000008
773185,2019-07-14T10:36:48.564123Z,-7.511,1.7,4,True,1,115,100.0,71.72916666666667,69.99305555555556,66.45,65.78541666666666,58.86388888888889,17.3,23.612499999999994,24.65000000000001,23.842083333333346,24.22812499999996,24.847916666666652,20.3,28.700000000000003,28.700000000000003,28.700000000000003,46.099999999999994,46.099999999999994,,,,,,,,,,,,
778236,2019-07-17T15:58:49.947831Z,-19.462,0.6,4,True,7,221,56.0,67.375,66.36111111111111,65.0,64.7125,61.269444444444446,27.2,22.756249999999998,22.804166666666667,23.273333333333348,23.449791666666652,24.240277777777763,0.0,0.0,0.0,2.0999999999999996,11.399999999999999,11.599999999999998,110.0,12221.0,44470.0,69132.0,132781.0,213462.0,,,,,,
777710,2019-07-17T15:16:15.870431Z,-12.3025,0.9,2,True,1,224,94.0,58.354166666666664,52.13194444444444,51.729166666666664,52.99791666666667,51.1875,17.5,23.837500000000002,23.751388888888897,24.75333333333333,24.716250000000002,25.239583333333332,9.5,10.0,10.0,14.8,24.8,26.5,18.0,11226.0,45090.0,67334.0,138724.0,216247.0,5.1,104.30000000000001,278.5,471.19999999999965,939.3999999999999,1373.2000000000016
778257,2019-07-17T15:59:43.733231Z,-8.14,1.6,3,True,1,224,50.0,68.29166666666667,65.59722222222223,64.2875,66.30416666666666,62.61388888888889,28.2,23.75208333333333,23.730555555555558,24.085416666666653,24.02333333333335,24.95527777777779,0.0,0.0,0.0,0.5,47.4,48.0,247.0,10450.0,42107.0,67608.0,129435.0,208167.0,5.0,112.09999999999998,370.30000000000024,585.2000000000003,1148.499999999999,1662.6999999999982
